two-sigma,4
two-sigma,44
two-sigma,53
two-sigma,56
two-sigma,123
two-sigma,146
two-sigma,221
two-sigma,289
two-sigma,342
two-sigma,349
two-sigma,380
two-sigma,384
two-sigma,528
two-sigma,547
two-sigma,710
two-sigma,918
two-sigma,1048
two-sigma,1163
two-sigma,1186
